         61553 function calls (60774 primitive calls) in 58.221 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:105(_RPCState)
        1    0.000    0.000    0.000    0.000 {grpc._cython.cygrpc.channel_credentials_insecure}
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ctypes\__init__.py:368(_FuncPtr)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:113(_convert_message_to_dict)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\__init__.py:403(__init__)
       16    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:1430(current_thread)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\message.py:303(set_payload)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\timeout.py:195(start_connect)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:744(supports_chunked_reads)
       24    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\cookiejar.py:44(_debug)
        1    0.000    0.000    0.001    0.001 D:\GitHub Repos\salespro\functionalities\sales_gpt.py:225(from_llm)
       65    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        9    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:391(cached)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:150(_get_decoder)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:357(_create_message_dicts)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1188(_StreamUnaryMultiCallable)
       61    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:233(_norm_version)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\formatting.py:31(validate_input_variables)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:504(_SingleThreadedRendezvous)
       93    0.000    0.000    0.000    0.000 {built-in method builtins.format}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        7    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ntpath.py:240(basename)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\encodings\__init__.py:71(search_function)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\wait.py:70(select_wait_for_socket)
       56    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:783(compile)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\socket.py:498(close)
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:560(_compile_info)
        1    0.000    0.000    0.006    0.006 C:\Users\zas47\anaconda3\lib\site-packages\grpc\__init__.py:1968(secure_channel)
       20    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\retry.py:68(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:214(validate_environment)
        1    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\site-packages\openai\object_classes.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ntpath.py:247(dirname)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\__init__.py:516(retry)
       32    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:496(callback)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:412(_close_conn)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\cookiejar.py:1295(_cookies_for_request)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\copy.py:227(_deepcopy_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_requestor.py:78(_make_session)
        7    0.000    0.000    0.000    0.000 D:\GitHub Repos\salespro\functionalities\logger.py:13(filter)
       58    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:292(_optimize_charset)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\connection.py:108(allowed_gai_family)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\concurrent\futures\_base.py:430(result)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:403(_Rendezvous)
       32    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
       68    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:1737(cast)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\utils.py:884(default_user_agent)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:304(_combine_llm_outputs)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\encodings\cp1252.py:22(decode)
        1    0.000    0.000    0.006    0.006 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:80(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1332(_make_inheritable)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\request.py:101(set_file_position)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:704(_MultiThreadedRendezvous)
        8    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       56    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:2686(name)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\sessions.py:723(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\_collections_abc.py:865(__len__)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:389(notify_all)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\input.py:24(get_colored_text)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\util.py:22(<lambda>)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\connectionpool.py:1095(_normalize_host)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:1222(_validate_path)
      8/2    0.000    0.000    0.006    0.003 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:897(__exit__)
        7    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:119(getLevelName)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\sessions.py:91(merge_hooks)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\_utils.py:75(to_seconds)
        7    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
       64    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        6    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:944(parse)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:257(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\experimental\__init__.py:72(experimental_api)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\encodings\__init__.py:43(normalize_encoding)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:996(_sys_version)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:1113(python_version)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:1230(_validate_host)
        7    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\threading.py:1129(name)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ipaddress.py:1843(_split_scope_id)
       21    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\timeout.py:220(connect_timeout)
       16    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        5    0.000    0.000    0.000    0.000 {method 'version' of '_ssl._SSLSocket' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:110(<dictcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\message.py:181(is_multipart)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\timeout.py:238(read_timeout)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\utils.py:737(set_environ)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\functools.py:961(__get__)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:893(__enter__)
       16    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:187(create_outputs)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\util.py:120(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:196(Close)
       24    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_requestor.py:401(<genexpr>)
       34    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:1366(_fixupParents)
       12    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:61(output_keys)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\wait.py:141(wait_for_read)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\encodings\idna.py:298(getregentry)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\utils.py:21(get_from_env)
       32    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\connection.py:11(is_connection_dropped)
       20    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:380(__repr__)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:1208(__getitem_inner__)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:335(geturl)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\platform.py:545(_platform)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:1435(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:2071(getLogger)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:410(_splitnetloc)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\ssl_.py:234(resolve_ssl_version)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\retry.py:258(__init__)
       30    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       32    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\socket.py:520(type)
        1    0.000    0.000    0.000    0.000 D:\GitHub Repos\salespro\functionalities\sales_gpt.py:31(from_llm)
       32    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:514(_push_exit_callback)
       52    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:801(value)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:1209(_encode_request)
        4    0.000    0.000    0.000    0.000 {method 'gc' of '_cffi_backend.FFI' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        1    0.000    0.000    0.000    0.000 D:\GitHub Repos\salespro\functionalities\sales_gpt.py:60(from_llm)
       16    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:189(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\wait.py:113(_have_working_poll)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\response.py:123(flush)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\sessions.py:454(__exit__)
        8    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        5    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chains\llm.py:53(input_keys)
       32    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\cookies.py:117(info)
        1    0.000    0.000    0.001    0.001 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_resources\experimental\__init__.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        7    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
       38    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:632(_is_wrapper)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\callbacks\base.py:423(add_tags)
       20    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\retry.py:65(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\openai_response.py:5(__init__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       10    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\ssl.py:1113(_check_connected)
       60    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\load\serializable.py:49(lc_attributes)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\callbacks\manager.py:456(on_chain_end)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\base.py:167(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:365(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\openai_object.py:69(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1451(_ChannelConnectivityState)
        8    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       28    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.round}
       38    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:219(_acquireLock)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\before_sleep.py:31(before_sleep_log)
        1    0.000    0.000    0.006    0.006 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:68(create_channel)
        5    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\os.py:772(getenv)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:442(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:175(getwidth)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1080(_get_devnull)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:308(iscoroutinefunction)
       34    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\typing_extensions.py:198(<listcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\ssl_.py:325(disable_check_hostname)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1290(_StreamStreamMultiCallable)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:937(_missing_)
       28    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:87(_compile)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:436(_parse_sub)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1683(unary_stream)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1299(__init__)
       24    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:234(__next)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\tenacity\stop.py:87(__init__)
        8    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:448(_exit_wrapper)
        3    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:1710(getEffectiveLevel)
        9    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_parse.py:225(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\prompt.py:28(lc_attributes)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1070(_SingleThreadedUnaryStreamMultiCallable)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:1188(copy_with)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\prompt.py:74(template_is_valid)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1601(_augment_options)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:404(parent)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:265(_compile_charset)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:95(close)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\base.py:72(check_valid_template)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1127(_UnaryStreamMultiCallable)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\api_resources\experimental\completion_config.py:1(<module>)
        6    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\_distutils_hack\__init__.py:89(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1204(wait)
       40    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:2698(kind)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:3005(parameters)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\wait.py:126(wait_for_socket)
       25    0.000    0.000    0.000    0.000 {grpc._cython.cygrpc.build_census_context}
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
        8    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\contextlib.py:452(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\soniox\speech_service.py:101(__exit__)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\http\client.py:883(_get_hostport)
        6    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\schema.py:175(set_text)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\AppData\Roaming\Python\Python310\site-packages\tornado\gen.py:273(is_coroutine_function)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1714(stream_stream)
       10    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\openai\openai_response.py:13(organization)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1370(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1462(__init__)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       17    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\enum.py:986(__and__)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\utils.py:11(get_from_dict_or_env)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\grpc\_channel.py:1136(__init__)
        9    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\sre_compile.py:622(_code)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\subprocess.py:1037(__exit__)
       16    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\email\feedparser.py:125(__iter__)
       20    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\inspect.py:2690(default)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\prompts\base.py:95(to_string)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\urllib\parse.py:418(_checknetloc)
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\callbacks\base.py:410(set_handlers)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\retry.py:340(from_int)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\models.py:216(<genexpr>)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\langchain\chat_models\openai.py:153(lc_serializable)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\urllib3\util\proxy.py:4(connection_requires_http_tunnel)
        5    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\functools.py:421(_unwrap_partial)
        5    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\logging\__init__.py:228(_releaseLock)
        8    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\site-packages\requests\utils.py:575(iter_slices)
        1    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\copy.py:243(_keep_alive)
        2    0.000    0.000    0.000    0.000 C:\Users\zas47\anaconda3\lib\typing.py:722(__init__)
